,gen,error_type,error,playouts
536,69,policy_mcts_error,1.8316831604003907,17362337848.80005
534,69,mcts_value_error,0.2131019687427689,17436775312.80005
538,69,rmse_nn_value_error,0.711536685175565,17511212776.80005
539,69,rmse_mcts_value_error,0.4616296878914623,17585650240.80005
537,69,policy_prior_error,1.866955277812481,17660087704.80005
257,70,rmse_mcts_value_error,0.47184842839638164,17725670297.400047
256,70,rmse_nn_value_error,0.7184592829237078,17791252890.000046
255,70,policy_prior_error,1.866699979877472,17856835482.600044
254,70,policy_mcts_error,1.8312661376595498,17922418075.200043
253,70,nn_value_error,0.5161837412192484,17988000667.80004
252,70,mcts_value_error,0.2226409393801353,18053583260.40004
430,71,rmse_nn_value_error,0.7095178005374573,18130273994.40004
429,71,policy_prior_error,1.8668756381154061,18206964728.40004
431,71,rmse_mcts_value_error,0.45686252969439717,18283655462.40004
427,71,nn_value_error,0.503415509279511,18360346196.40004
426,71,mcts_value_error,0.20872337103876393,18437036930.40004
428,71,policy_mcts_error,1.8306361572623253,18513727664.40004
119,72,rmse_mcts_value_error,0.4738120654558342,18594751476.60004
118,72,rmse_nn_value_error,0.7219246181394707,18675775288.80004
116,72,policy_mcts_error,1.831991411781311,18756799101.000042
114,72,mcts_value_error,0.22449787337152374,18837822913.200043
117,72,policy_prior_error,1.86696900100708,18918846725.400043
115,72,nn_value_error,0.5211751542758206,18999870537.600044
95,73,rmse_mcts_value_error,0.48341299607822963,19085269099.200043
94,73,rmse_nn_value_error,0.7293137576384099,19170667660.80004
93,73,policy_prior_error,1.8691116766571998,19256066222.40004
92,73,policy_mcts_error,1.8320584767222405,19341464784.00004
91,73,nn_value_error,0.5318985570806573,19426863345.600037
90,73,mcts_value_error,0.23368812477733045,19512261907.200035
644,74,policy_mcts_error,1.8306306769251823,19592623967.400036
643,74,nn_value_error,0.5357376494136458,19672986027.600037
642,74,mcts_value_error,0.21678900840501375,19753348087.800037
645,74,policy_prior_error,1.8698587217092515,19833710148.00004
647,74,rmse_mcts_value_error,0.4656060656875228,19914072208.20004
646,74,rmse_nn_value_error,0.7319410149825228,19994434268.40004
467,75,rmse_mcts_value_error,0.4720466507559005,20080404746.40004
466,75,rmse_nn_value_error,0.7242673473373086,20166375224.40004
465,75,policy_prior_error,1.86839794485569,20252345702.40004
464,75,policy_mcts_error,1.8313673457503319,20338316180.40004
463,75,nn_value_error,0.5245631904190217,20424286658.40004
462,75,mcts_value_error,0.22282804048986313,20510257136.40004
221,76,rmse_mcts_value_error,0.4674815452269125,20589731681.40004
220,76,rmse_nn_value_error,0.728848402808894,20669206226.40004
219,76,policy_prior_error,1.8692080034136773,20748680771.40004
218,76,policy_mcts_error,1.8315288068413735,20828155316.40004
217,76,nn_value_error,0.5312199942770758,20907629861.40004
